well,Number,BioRep,Time,OD,Species,Strain,Batch
A12,Blank,NA,9.500277777777777,0.101,NA,NA,3A1
A12,Blank,NA,10,0.101,NA,NA,3A1
A12,Blank,NA,1,0.097,NA,NA,3A1
A12,Blank,NA,10.5,0.102,NA,NA,3A1
A12,Blank,NA,11.000277777777777,0.101,NA,NA,3A1
A12,Blank,NA,11.5,0.101,NA,NA,3A1
A12,Blank,NA,12,0.101,NA,NA,3A1
A12,Blank,NA,12.500277777777777,0.101,NA,NA,3A1
A12,Blank,NA,13,0.101,NA,NA,3A1
A12,Blank,NA,13.5,0.101,NA,NA,3A1
A12,Blank,NA,14.000277777777777,0.101,NA,NA,3A1
A12,Blank,NA,14.5,0.101,NA,NA,3A1
A12,Blank,NA,15,0.102,NA,NA,3A1
A12,Blank,NA,1.5,0.098,NA,NA,3A1
A12,Blank,NA,15.500277777777777,0.102,NA,NA,3A1
A12,Blank,NA,16,0.101,NA,NA,3A1
A12,Blank,NA,16.5,0.101,NA,NA,3A1
A12,Blank,NA,17.00027777777778,0.101,NA,NA,3A1
A12,Blank,NA,17.5,0.101,NA,NA,3A1
A12,Blank,NA,18,0.101,NA,NA,3A1
A12,Blank,NA,18.50027777777778,0.102,NA,NA,3A1
A12,Blank,NA,19,0.102,NA,NA,3A1
A12,Blank,NA,19.5,0.101,NA,NA,3A1
A12,Blank,NA,20.00027777777778,0.102,NA,NA,3A1
A12,Blank,NA,2.000277777777778,0.098,NA,NA,3A1
A12,Blank,NA,20.5,0.101,NA,NA,3A1
A12,Blank,NA,21,0.101,NA,NA,3A1
A12,Blank,NA,21.50027777777778,0.101,NA,NA,3A1
A12,Blank,NA,22,0.101,NA,NA,3A1
A12,Blank,NA,22.5,0.101,NA,NA,3A1
A12,Blank,NA,23.00027777777778,0.101,NA,NA,3A1
A12,Blank,NA,23.5,0.101,NA,NA,3A1
A12,Blank,NA,24,0.101,NA,NA,3A1
A12,Blank,NA,24.50027777777778,0.101,NA,NA,3A1
A12,Blank,NA,25,0.101,NA,NA,3A1
A12,Blank,NA,2.5,0.099,NA,NA,3A1
A12,Blank,NA,25.5,0.101,NA,NA,3A1
A12,Blank,NA,26.00027777777778,0.101,NA,NA,3A1
A12,Blank,NA,26.5,0.101,NA,NA,3A1
A12,Blank,NA,27,0.101,NA,NA,3A1
A12,Blank,NA,27.50027777777778,0.101,NA,NA,3A1
B12,Blank,NA,0,0.096,NA,NA,3A1
B12,Blank,NA,28,0.103,NA,NA,3A1
B12,Blank,NA,28.5,0.103,NA,NA,3A1
B12,Blank,NA,29.00027777777778,0.104,NA,NA,3A1
B12,Blank,NA,29.5,0.103,NA,NA,3A1
B12,Blank,NA,30,0.103,NA,NA,3A1
B12,Blank,NA,3,0.099,NA,NA,3A1
B12,Blank,NA,30.50027777777778,0.105,NA,NA,3A1
B12,Blank,NA,31,0.104,NA,NA,3A1
B12,Blank,NA,31.5,0.105,NA,NA,3A1
B12,Blank,NA,32.000277777777775,0.105,NA,NA,3A1
B12,Blank,NA,32.5,0.104,NA,NA,3A1
B12,Blank,NA,33,0.104,NA,NA,3A1
B12,Blank,NA,33.500277777777775,0.104,NA,NA,3A1
B12,Blank,NA,34,0.105,NA,NA,3A1
B12,Blank,NA,34.5,0.105,NA,NA,3A1
B12,Blank,NA,35.000277777777775,0.105,NA,NA,3A1
B12,Blank,NA,3.500277777777778,0.099,NA,NA,3A1
B12,Blank,NA,35.5,0.105,NA,NA,3A1
B12,Blank,NA,36,0.105,NA,NA,3A1
B12,Blank,NA,36.500277777777775,0.105,NA,NA,3A1
B12,Blank,NA,37,0.105,NA,NA,3A1
B12,Blank,NA,37.5,0.104,NA,NA,3A1
B12,Blank,NA,38.000277777777775,0.105,NA,NA,3A1
B12,Blank,NA,38.5,0.105,NA,NA,3A1
B12,Blank,NA,39,0.105,NA,NA,3A1
B12,Blank,NA,39.500277777777775,0.105,NA,NA,3A1
B12,Blank,NA,40,0.105,NA,NA,3A1
B12,Blank,NA,4,0.099,NA,NA,3A1
B12,Blank,NA,40.5,0.104,NA,NA,3A1
B12,Blank,NA,41.000277777777775,0.105,NA,NA,3A1
B12,Blank,NA,41.5,0.104,NA,NA,3A1
B12,Blank,NA,42,0.104,NA,NA,3A1
B12,Blank,NA,42.500277777777775,0.104,NA,NA,3A1
B12,Blank,NA,43,0.103,NA,NA,3A1
B12,Blank,NA,43.5,0.103,NA,NA,3A1
B12,Blank,NA,44.000277777777775,0.102,NA,NA,3A1
B12,Blank,NA,44.5,0.102,NA,NA,3A1
B12,Blank,NA,45,0.101,NA,NA,3A1
B12,Blank,NA,4.5,0.099,NA,NA,3A1
B12,Blank,NA,45.500277777777775,0.101,NA,NA,3A1
B12,Blank,NA,46,0.101,NA,NA,3A1
B12,Blank,NA,46.5,0.101,NA,NA,3A1
B12,Blank,NA,47.000277777777775,0.101,NA,NA,3A1
B12,Blank,NA,47.5,0.1,NA,NA,3A1
B12,Blank,NA,48,0.101,NA,NA,3A1
B12,Blank,NA,5.000277777777778,0.099,NA,NA,3A1
B12,Blank,NA,0.5002777777777778,0.095,NA,NA,3A1
B12,Blank,NA,5.5,0.099,NA,NA,3A1
B12,Blank,NA,6,0.097,NA,NA,3A1
B12,Blank,NA,6.500277777777778,0.1,NA,NA,3A1
B12,Blank,NA,7,0.099,NA,NA,3A1
B12,Blank,NA,7.5,0.099,NA,NA,3A1
B12,Blank,NA,8.000277777777777,0.1,NA,NA,3A1
B12,Blank,NA,8.5,0.099,NA,NA,3A1
B12,Blank,NA,9,0.1,NA,NA,3A1
B12,Blank,NA,9.500277777777777,0.1,NA,NA,3A1
B12,Blank,NA,10,0.1,NA,NA,3A1
B12,Blank,NA,1,0.097,NA,NA,3A1
B12,Blank,NA,10.5,0.1,NA,NA,3A1
B12,Blank,NA,11.000277777777777,0.099,NA,NA,3A1
B12,Blank,NA,11.5,0.1,NA,NA,3A1
B12,Blank,NA,12,0.1,NA,NA,3A1
B12,Blank,NA,12.500277777777777,0.1,NA,NA,3A1
B12,Blank,NA,13,0.101,NA,NA,3A1
B12,Blank,NA,13.5,0.1,NA,NA,3A1
B12,Blank,NA,14.000277777777777,0.101,NA,NA,3A1
B12,Blank,NA,14.5,0.101,NA,NA,3A1
B12,Blank,NA,15,0.101,NA,NA,3A1
B12,Blank,NA,1.5,0.097,NA,NA,3A1
B12,Blank,NA,15.500277777777777,0.101,NA,NA,3A1
B12,Blank,NA,16,0.1,NA,NA,3A1
B12,Blank,NA,16.5,0.1,NA,NA,3A1
B12,Blank,NA,17.00027777777778,0.101,NA,NA,3A1
B12,Blank,NA,17.5,0.1,NA,NA,3A1
B12,Blank,NA,18,0.101,NA,NA,3A1
B12,Blank,NA,18.50027777777778,0.101,NA,NA,3A1
B12,Blank,NA,19,0.102,NA,NA,3A1
B12,Blank,NA,19.5,0.101,NA,NA,3A1
B12,Blank,NA,20.00027777777778,0.102,NA,NA,3A1
B12,Blank,NA,2.000277777777778,0.098,NA,NA,3A1
B12,Blank,NA,20.5,0.102,NA,NA,3A1
B12,Blank,NA,21,0.101,NA,NA,3A1
B12,Blank,NA,21.50027777777778,0.101,NA,NA,3A1
B12,Blank,NA,22,0.101,NA,NA,3A1
B12,Blank,NA,22.5,0.101,NA,NA,3A1
B12,Blank,NA,23.00027777777778,0.102,NA,NA,3A1
B12,Blank,NA,23.5,0.101,NA,NA,3A1
B12,Blank,NA,24,0.101,NA,NA,3A1
B12,Blank,NA,24.50027777777778,0.102,NA,NA,3A1
B12,Blank,NA,25,0.101,NA,NA,3A1
B12,Blank,NA,2.5,0.098,NA,NA,3A1
B12,Blank,NA,25.5,0.101,NA,NA,3A1
B12,Blank,NA,26.00027777777778,0.102,NA,NA,3A1
B12,Blank,NA,26.5,0.102,NA,NA,3A1
B12,Blank,NA,27,0.102,NA,NA,3A1
B12,Blank,NA,27.50027777777778,0.102,NA,NA,3A1
C12,Blank,NA,0,0.098,NA,NA,3A1
C12,Blank,NA,28,0.103,NA,NA,3A1
C12,Blank,NA,28.5,0.103,NA,NA,3A1
C12,Blank,NA,29.00027777777778,0.104,NA,NA,3A1
C12,Blank,NA,29.5,0.104,NA,NA,3A1
C12,Blank,NA,30,0.103,NA,NA,3A1
C12,Blank,NA,3,0.1,NA,NA,3A1
C12,Blank,NA,30.50027777777778,0.104,NA,NA,3A1
C12,Blank,NA,31,0.104,NA,NA,3A1
C12,Blank,NA,31.5,0.104,NA,NA,3A1
C12,Blank,NA,32.000277777777775,0.104,NA,NA,3A1
C12,Blank,NA,32.5,0.104,NA,NA,3A1
C12,Blank,NA,33,0.104,NA,NA,3A1
C12,Blank,NA,33.500277777777775,0.104,NA,NA,3A1
C12,Blank,NA,34,0.104,NA,NA,3A1
C12,Blank,NA,34.5,0.105,NA,NA,3A1
C12,Blank,NA,35.000277777777775,0.105,NA,NA,3A1
C12,Blank,NA,3.500277777777778,0.101,NA,NA,3A1
C12,Blank,NA,35.5,0.105,NA,NA,3A1
C12,Blank,NA,36,0.104,NA,NA,3A1
C12,Blank,NA,36.500277777777775,0.104,NA,NA,3A1
C12,Blank,NA,37,0.105,NA,NA,3A1
C12,Blank,NA,37.5,0.104,NA,NA,3A1
C12,Blank,NA,38.000277777777775,0.104,NA,NA,3A1
C12,Blank,NA,38.5,0.104,NA,NA,3A1
C12,Blank,NA,39,0.104,NA,NA,3A1
C12,Blank,NA,39.500277777777775,0.103,NA,NA,3A1
C12,Blank,NA,40,0.104,NA,NA,3A1
C12,Blank,NA,4,0.101,NA,NA,3A1
C12,Blank,NA,40.5,0.104,NA,NA,3A1
C12,Blank,NA,41.000277777777775,0.103,NA,NA,3A1
C12,Blank,NA,41.5,0.103,NA,NA,3A1
C12,Blank,NA,42,0.103,NA,NA,3A1
C12,Blank,NA,42.500277777777775,0.103,NA,NA,3A1
C12,Blank,NA,43,0.103,NA,NA,3A1
C12,Blank,NA,43.5,0.104,NA,NA,3A1
C12,Blank,NA,44.000277777777775,0.103,NA,NA,3A1
C12,Blank,NA,44.5,0.104,NA,NA,3A1
C12,Blank,NA,45,0.103,NA,NA,3A1
C12,Blank,NA,4.5,0.102,NA,NA,3A1
C12,Blank,NA,45.500277777777775,0.103,NA,NA,3A1
C12,Blank,NA,46,0.102,NA,NA,3A1
C12,Blank,NA,46.5,0.102,NA,NA,3A1
C12,Blank,NA,47.000277777777775,0.102,NA,NA,3A1
C12,Blank,NA,47.5,0.103,NA,NA,3A1
C12,Blank,NA,48,0.103,NA,NA,3A1
C12,Blank,NA,5.000277777777778,0.102,NA,NA,3A1
C12,Blank,NA,0.5002777777777778,0.098,NA,NA,3A1
C12,Blank,NA,5.5,0.101,NA,NA,3A1
C12,Blank,NA,6,0.099,NA,NA,3A1
C12,Blank,NA,6.500277777777778,0.102,NA,NA,3A1
C12,Blank,NA,7,0.102,NA,NA,3A1
C12,Blank,NA,7.5,0.102,NA,NA,3A1
C12,Blank,NA,8.000277777777777,0.102,NA,NA,3A1
C12,Blank,NA,8.5,0.102,NA,NA,3A1
C12,Blank,NA,9,0.102,NA,NA,3A1
C12,Blank,NA,9.500277777777777,0.102,NA,NA,3A1
C12,Blank,NA,10,0.102,NA,NA,3A1
C12,Blank,NA,1,0.099,NA,NA,3A1
C12,Blank,NA,10.5,0.102,NA,NA,3A1
C12,Blank,NA,11.000277777777777,0.102,NA,NA,3A1
C12,Blank,NA,11.5,0.103,NA,NA,3A1
C12,Blank,NA,12,0.103,NA,NA,3A1
C12,Blank,NA,12.500277777777777,0.103,NA,NA,3A1
C12,Blank,NA,13,0.103,NA,NA,3A1
C12,Blank,NA,13.5,0.103,NA,NA,3A1
C12,Blank,NA,14.000277777777777,0.104,NA,NA,3A1
C12,Blank,NA,14.5,0.104,NA,NA,3A1
C12,Blank,NA,15,0.103,NA,NA,3A1
C12,Blank,NA,1.5,0.099,NA,NA,3A1
C12,Blank,NA,15.500277777777777,0.103,NA,NA,3A1
C12,Blank,NA,16,0.103,NA,NA,3A1
C12,Blank,NA,16.5,0.103,NA,NA,3A1
C12,Blank,NA,17.00027777777778,0.104,NA,NA,3A1
C12,Blank,NA,17.5,0.103,NA,NA,3A1
C12,Blank,NA,18,0.104,NA,NA,3A1
C12,Blank,NA,18.50027777777778,0.103,NA,NA,3A1
C12,Blank,NA,19,0.103,NA,NA,3A1
C12,Blank,NA,19.5,0.103,NA,NA,3A1
C12,Blank,NA,20.00027777777778,0.103,NA,NA,3A1
C12,Blank,NA,2.000277777777778,0.1,NA,NA,3A1
C12,Blank,NA,20.5,0.103,NA,NA,3A1
C12,Blank,NA,21,0.104,NA,NA,3A1
C12,Blank,NA,21.50027777777778,0.103,NA,NA,3A1
C12,Blank,NA,22,0.103,NA,NA,3A1
C12,Blank,NA,22.5,0.103,NA,NA,3A1
C12,Blank,NA,23.00027777777778,0.103,NA,NA,3A1
C12,Blank,NA,23.5,0.103,NA,NA,3A1
C12,Blank,NA,24,0.103,NA,NA,3A1
C12,Blank,NA,24.50027777777778,0.103,NA,NA,3A1
C12,Blank,NA,25,0.103,NA,NA,3A1
C12,Blank,NA,2.5,0.1,NA,NA,3A1
C12,Blank,NA,25.5,0.103,NA,NA,3A1
C12,Blank,NA,26.00027777777778,0.103,NA,NA,3A1
C12,Blank,NA,26.5,0.103,NA,NA,3A1
C12,Blank,NA,27,0.103,NA,NA,3A1
C12,Blank,NA,27.50027777777778,0.103,NA,NA,3A1
D12,Blank,NA,0,0.099,NA,NA,3A1
D12,Blank,NA,28,0.102,NA,NA,3A1
D12,Blank,NA,28.5,0.103,NA,NA,3A1
D12,Blank,NA,29.00027777777778,0.103,NA,NA,3A1
D12,Blank,NA,29.5,0.103,NA,NA,3A1
D12,Blank,NA,30,0.103,NA,NA,3A1
D12,Blank,NA,3,0.1,NA,NA,3A1
D12,Blank,NA,30.50027777777778,0.103,NA,NA,3A1
D12,Blank,NA,31,0.103,NA,NA,3A1
D12,Blank,NA,31.5,0.103,NA,NA,3A1
D12,Blank,NA,32.000277777777775,0.103,NA,NA,3A1
D12,Blank,NA,32.5,0.103,NA,NA,3A1
D12,Blank,NA,33,0.103,NA,NA,3A1
D12,Blank,NA,33.500277777777775,0.104,NA,NA,3A1
D12,Blank,NA,34,0.104,NA,NA,3A1
D12,Blank,NA,34.5,0.104,NA,NA,3A1
D12,Blank,NA,35.000277777777775,0.103,NA,NA,3A1
D12,Blank,NA,3.500277777777778,0.101,NA,NA,3A1
D12,Blank,NA,35.5,0.103,NA,NA,3A1
D12,Blank,NA,36,0.103,NA,NA,3A1
D12,Blank,NA,36.500277777777775,0.103,NA,NA,3A1
D12,Blank,NA,37,0.103,NA,NA,3A1
D12,Blank,NA,37.5,0.103,NA,NA,3A1
D12,Blank,NA,38.000277777777775,0.103,NA,NA,3A1
D12,Blank,NA,38.5,0.103,NA,NA,3A1
D12,Blank,NA,39,0.103,NA,NA,3A1
D12,Blank,NA,39.500277777777775,0.103,NA,NA,3A1
D12,Blank,NA,40,0.103,NA,NA,3A1
D12,Blank,NA,4,0.101,NA,NA,3A1
D12,Blank,NA,40.5,0.103,NA,NA,3A1
D12,Blank,NA,41.000277777777775,0.102,NA,NA,3A1
D12,Blank,NA,41.5,0.103,NA,NA,3A1
D12,Blank,NA,42,0.103,NA,NA,3A1
D12,Blank,NA,42.500277777777775,0.102,NA,NA,3A1
D12,Blank,NA,43,0.102,NA,NA,3A1
D12,Blank,NA,43.5,0.102,NA,NA,3A1
D12,Blank,NA,44.000277777777775,0.102,NA,NA,3A1
D12,Blank,NA,44.5,0.102,NA,NA,3A1
D12,Blank,NA,45,0.102,NA,NA,3A1
D12,Blank,NA,4.5,0.101,NA,NA,3A1
D12,Blank,NA,45.500277777777775,0.102,NA,NA,3A1
D12,Blank,NA,46,0.102,NA,NA,3A1
D12,Blank,NA,46.5,0.102,NA,NA,3A1
D12,Blank,NA,47.000277777777775,0.102,NA,NA,3A1
D12,Blank,NA,47.5,0.102,NA,NA,3A1
D12,Blank,NA,48,0.101,NA,NA,3A1
D12,Blank,NA,5.000277777777778,0.101,NA,NA,3A1
D12,Blank,NA,0.5002777777777778,0.1,NA,NA,3A1
D12,Blank,NA,5.5,0.101,NA,NA,3A1
D12,Blank,NA,6,0.1,NA,NA,3A1
D12,Blank,NA,6.500277777777778,0.101,NA,NA,3A1
D12,Blank,NA,7,0.101,NA,NA,3A1
D12,Blank,NA,7.5,0.101,NA,NA,3A1
D12,Blank,NA,8.000277777777777,0.102,NA,NA,3A1
D12,Blank,NA,8.5,0.102,NA,NA,3A1
D12,Blank,NA,9,0.101,NA,NA,3A1
D12,Blank,NA,9.500277777777777,0.102,NA,NA,3A1
D12,Blank,NA,10,0.102,NA,NA,3A1
D12,Blank,NA,1,0.1,NA,NA,3A1
D12,Blank,NA,10.5,0.101,NA,NA,3A1
D12,Blank,NA,11.000277777777777,0.102,NA,NA,3A1
D12,Blank,NA,11.5,0.102,NA,NA,3A1
D12,Blank,NA,12,0.102,NA,NA,3A1
D12,Blank,NA,12.500277777777777,0.102,NA,NA,3A1
D12,Blank,NA,13,0.102,NA,NA,3A1
D12,Blank,NA,13.5,0.103,NA,NA,3A1
D12,Blank,NA,14.000277777777777,0.102,NA,NA,3A1
D12,Blank,NA,14.5,0.102,NA,NA,3A1
D12,Blank,NA,15,0.102,NA,NA,3A1
D12,Blank,NA,1.5,0.1,NA,NA,3A1
D12,Blank,NA,15.500277777777777,0.102,NA,NA,3A1
D12,Blank,NA,16,0.103,NA,NA,3A1
D12,Blank,NA,16.5,0.103,NA,NA,3A1
D12,Blank,NA,17.00027777777778,0.102,NA,NA,3A1
D12,Blank,NA,17.5,0.103,NA,NA,3A1
D12,Blank,NA,18,0.102,NA,NA,3A1
D12,Blank,NA,18.50027777777778,0.102,NA,NA,3A1
D12,Blank,NA,19,0.102,NA,NA,3A1
D12,Blank,NA,19.5,0.103,NA,NA,3A1
D12,Blank,NA,20.00027777777778,0.102,NA,NA,3A1
D12,Blank,NA,2.000277777777778,0.1,NA,NA,3A1
D12,Blank,NA,20.5,0.102,NA,NA,3A1
D12,Blank,NA,21,0.103,NA,NA,3A1
D12,Blank,NA,21.50027777777778,0.103,NA,NA,3A1
D12,Blank,NA,22,0.102,NA,NA,3A1
D12,Blank,NA,22.5,0.103,NA,NA,3A1
D12,Blank,NA,23.00027777777778,0.102,NA,NA,3A1
D12,Blank,NA,23.5,0.103,NA,NA,3A1
D12,Blank,NA,24,0.102,NA,NA,3A1
D12,Blank,NA,24.50027777777778,0.102,NA,NA,3A1
D12,Blank,NA,25,0.103,NA,NA,3A1
D12,Blank,NA,2.5,0.101,NA,NA,3A1
D12,Blank,NA,25.5,0.103,NA,NA,3A1
D12,Blank,NA,26.00027777777778,0.103,NA,NA,3A1
D12,Blank,NA,26.5,0.103,NA,NA,3A1
D12,Blank,NA,27,0.103,NA,NA,3A1
D12,Blank,NA,27.50027777777778,0.103,NA,NA,3A1
A2,1,A,0,0.113,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,28,0.51,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,28.5,0.514,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,29.00027777777778,0.517,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,29.5,0.528,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,30,0.532,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,3,0.126,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,30.50027777777778,0.536,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,31,0.537,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,31.5,0.548,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,32.000277777777775,0.553,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,32.5,0.559,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,33,0.555,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,33.500277777777775,0.561,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,34,0.565,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,34.5,0.567,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,35.000277777777775,0.572,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,3.500277777777778,0.131,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,35.5,0.575,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,36,0.573,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,36.500277777777775,0.576,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,37,0.575,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,37.5,0.588,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,38.000277777777775,0.578,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,38.5,0.582,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,39,0.588,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,39.500277777777775,0.594,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,40,0.599,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,4,0.132,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,40.5,0.601,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,41.000277777777775,0.599,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,41.5,0.595,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,42,0.594,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,42.500277777777775,0.603,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,43,0.601,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,43.5,0.608,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,44.000277777777775,0.602,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,44.5,0.609,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,45,0.606,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,4.5,0.137,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,45.500277777777775,0.609,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,46,0.613,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,46.5,0.616,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,47.000277777777775,0.612,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,47.5,0.614,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,48,0.618,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,5.000277777777778,0.141,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,0.5002777777777778,0.116,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,5.5,0.146,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,6,0.158,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,6.500277777777778,0.169,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,7,0.174,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,7.5,0.178,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,8.000277777777777,0.179,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,8.5,0.188,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,9,0.194,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,9.500277777777777,0.203,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,10,0.219,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,1,0.116,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,10.5,0.232,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,11.000277777777777,0.25,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,11.5,0.268,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,12,0.289,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,12.500277777777777,0.308,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,13,0.325,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,13.5,0.341,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,14.000277777777777,0.354,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,14.5,0.363,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,15,0.367,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,1.5,0.119,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,15.500277777777777,0.37,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,16,0.37,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,16.5,0.37,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,17.00027777777778,0.366,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,17.5,0.366,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,18,0.367,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,18.50027777777778,0.373,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,19,0.38,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,19.5,0.39,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,20.00027777777778,0.397,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,2.000277777777778,0.12,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,20.5,0.41,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,21,0.421,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,21.50027777777778,0.422,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,22,0.425,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,22.5,0.429,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,23.00027777777778,0.438,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,23.5,0.444,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,24,0.452,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,24.50027777777778,0.462,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,25,0.465,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,2.5,0.122,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,25.5,0.474,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,26.00027777777778,0.478,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,26.5,0.489,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,27,0.5,Gardnerella sp. 2,C0084H9,3A2
A2,1,A,27.50027777777778,0.5,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,0,0.098,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,28,0.578,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,28.5,0.577,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,29.00027777777778,0.577,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,29.5,0.581,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,30,0.589,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,3,0.109,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,30.50027777777778,0.589,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,31,0.594,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,31.5,0.601,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,32.000277777777775,0.598,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,32.5,0.598,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,33,0.605,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,33.500277777777775,0.606,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,34,0.61,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,34.5,0.608,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,35.000277777777775,0.614,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,3.500277777777778,0.113,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,35.5,0.616,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,36,0.615,Gardnerella sp. 2,C0084H9,3A2
B2,1,A,36.500277777777775,0.62,Gardnerella sp. 2,C0084H9,3A2
